,p1_name,p2_name,wb_length,route,start_node,end_node,length,p1,p2,straight_line_dist,diff,abs_diff,rel_error,endpoint_1,endpoint_2,roughness
100,san juan,aba,8.6752167,"[5269969727, 5269969726, 5269969725, 5269969724, 5269969723, 5158786910, 5158786525, 5158786524, 5158786926, 5158786523, 5158786522, 5158786521, 5158786520, 5158786519, 5158786518, 5158786517, 5158786516, 5158786515, 5158786514, 5158786513, 5158786512, 5158786511, 5158786510, 5158786509, 5158786508, 5158786507, 5158786506, 5158786505, 5158786504, 5158786503, 5158786502, 5158786501, 5158786500, 5158786499, 5158786498, 5158786497, 5158786496, 5158786495, 5158786494, 5158786493, 5158786492, 5158786491, 5158786490, 5158786489, 5158786488, 5158786487, 2666887849, 2666887841, 2666887847, 2666887839, 2666887836, 2666887822, 2666887851, 2666887850, 2666887825, 2666887830, 416733178, 2666887852, 2666887834, 416733180, 2666884741, 2666884744, 416733183, 2666884721, 416733186, 7792161876, 7792161877, 416733188, 7792161878, 7792161879, 7792161880, 416733191, 7792193393, 7792193392, 7792193391, 7792193390, 7792193389, 7792161863, 7792161875, 7792161862, 7792161861, 7792161860, 7792161869, 2666884738, 416733212, 7792161864, 7792161858, 7792161857, 7792161856, 7792161855, 7792161854, 7792161853, 7792161852, 7792161851, 7792161850, 7792161849, 7792161848, 7792161847, 2666884726, 8300769160, 8300769162, 8300769163, 8300769161, 7792161846, 416733234, 2664926773, 2664926766, 2664926760, 416733236, 2664945844, 2664945868, 2664945937, 416733238, 6345479142, 416733241, 2664997968, 2664997939, 2664997981, 2664945910, 2664945908, 2664945923, 2665363663, 2664990744, 2664990762, 2664990731, 2664990719, 2632470280, 2632470303, 2664990767, 2632470332, 2632470266, 2632470274, 2632470305, 6345565233, 2632470270, 6345565238, 2632470276, 2632470323, 2632470338, 2632470317, 2665378169, 2632468225, 2632468201, 2632468224, 2632468234, 2632468215, 6345479147, 2632468233, 2632468220, 2632468232, 2632468227, 6089225517, 6089225526, 6089225516, 6089225515, 6089225514, 6089225513, 6089225512, 6089225511, 6089225510, 6089225509, 6089225508, 6089225507, 6089225506, 6089225505, 6089225504, 6089225503, 5440471344, 2632463990, 2632463986, 2632464009, 2632463952, 2632463958, 2632463994, 2632463981, 2632464004, 2632463954, 2632464006, 2632463955, 2632463992, 2632463985, 2632464000, 2632464003, 2632463980, 2632463965, 2632463959, 2632464002, 2632463971, 2632463949, 2632406761, 2632406645, 2632406687, 2632406635, 2632406691, 2632406626, 2632406673, 2632406718, 2632406653, 2632406763, 2632406637, 2632406716, 2632406670, 2632406662, 2632406639, 2632406657, 2632406731, 2632406756, 2632406728, 2632406672, 2632406726, 2632417470, 2632417497, 2632447671, 2632398539, 2632444714, 2632444713, 2632417488, 2632417482]",5269969727,2632417482,25.152045,POINT (-55.80415 -26.10097),POINT (-55.94685 -26.03848),15.8682746176662,-16.4768283,16.4768283,1.8992987575745515,san juan,aba,3.0
101,san lorenzo,capiata,8.9929518,"[2289276475, 1437431207, 1437431219, 1437431226, 59712819, 1437431230, 4589588101, 20944199, 20944205, 4557810783, 59712886, 59712887, 1764028731, 845236833, 7565024164, 7565024158, 1437431242, 845231050, 59712888, 4557787173, 845236825, 3708635374, 849593406, 845230934, 845230923, 7979290334, 849591403, 1764028760, 849592137, 849591807, 4554656442, 1764028756, 2669622279, 2669622281, 20929790, 2669622283, 8082378257, 322785427, 2394101900, 322785428, 2840051819, 2840051822, 322785429, 2840054253, 3988869272, 2840051810, 2840054254, 4412142164, 2840054265, 7627503492, 2840054271, 2840054263, 2840054273, 2840064234, 2840054255, 2840054277, 2840054264, 2840064241, 2840054258, 2840054256, 2840571334, 2840571337, 2840064243, 2840571338, 2739554274, 4103113398, 2840571347, 2739554275, 2739554277, 2739554278, 2840085479, 2739554279, 2739554281, 2739554282, 2739554283, 2739554284, 2739554287, 5270074724, 1969344692, 1969344694, 5270074725, 1969344697, 2739554288, 1969344696, 2840094070, 2739180940, 1969344695, 2840094052, 1969344693, 1969344691, 2739180739, 2739180807, 2739180936, 2739180797, 2739180766, 2739180966, 5897667245, 2739180764, 2739180759, 2840157100, 2840157028, 2840157047, 2840159407, 2840157035, 2840157051, 2840157064, 2840157034, 2840157054, 2840157075, 2840157079, 2840157094, 2840157095, 1969344728, 1969344733, 1969344738, 2645800269, 2840157036, 1969344747, 2739180938, 2739133241, 2739133248, 2739133348, 2739133494, 2645800305, 2739133228, 4549409637, 2739133401, 2739197106, 2739133481, 2739133369, 5897229923, 2739133465, 5897038702, 5897038704, 2739133318, 5897038706, 384165914, 2739133276, 2739133570, 2739133634, 5573096045, 5573096037, 5897229918, 5441313750, 2739197140, 5441313749, 5572042491, 2739197144, 2645814996, 384165913, 4860763712, 2739197221, 3890462705, 3890462708, 5572042483]",2289276475,5572042483,9.082417,POINT (-57.50879 -25.33968),POINT (-57.4519 -25.37722),7.077028034170466,-0.08946519999999936,0.08946519999999936,0.009948368676900876,san lorenzo,capiata,6.0
102,san lorenzo,nemby,19.946161422,"[2739133698, 2739101355, 2739101423, 2739101377, 2739101395, 4549409636, 2739133305, 2739133306, 2739133246, 2739133428, 2739133574, 2739133325, 2739133370, 2739133375, 2739133681, 2739133312, 2739133272, 2739133703, 2739133469, 2739133695, 2739133282, 2739133346, 2739133488, 2739133281, 7170142247, 2739133576, 2739133406, 2739133514, 2739133640, 2739133689, 2739133413, 2739133385, 2739133437, 5709288588, 2739133345, 384165914, 5897038706, 2739133318, 5897038704, 5897038702, 2739133465, 5897229923, 2739133369, 2739133481, 2739197106, 2739133401, 4549409637, 2739133228, 2645800305, 2739133494, 2739133348, 2739133248, 2739133241, 2739180938, 1969344747, 6421078898, 1969344750, 1969344751, 1969344755, 1969344756, 1969344764, 1969344766, 2645815007, 1969344768, 1969344786, 1969344795, 2645800289, 1969344803, 1784104150, 1784104147, 1784104143, 1784104134, 1784104133, 1784104132, 2840085477, 1784104131, 1784104129, 1784104130, 1784104145, 1784104152, 1784104157, 1784104166, 2840157030, 1784104196, 3708635400, 1784104203, 2739211049, 1784104201, 2739210942, 1784104204, 2739211008, 3764481989, 1784104205, 1784104206, 2840363392, 2840363606, 2840363398, 2840536981, 2840363640, 2840362996, 2840376597, 2840376577, 2840430513, 2840430859, 2840430591, 2840430836, 2840430857, 2840430530, 2840430584, 6548349426, 6548349421, 2840429597, 2833510529, 2833510507, 2833510534, 1241568496, 2833510560, 1241568488, 6548349425, 2832040454, 3777348014, 1677290036, 3988869151, 1241568494, 1674686315, 2840897317, 2840430849, 3988869146, 3988869143, 1241568477, 2840430835, 1241568457, 2840449277, 2856077560, 1241568484, 2856075284, 2840429598, 3777328027, 1241568453, 2840471114, 2832062723, 1241568468, 2840471125, 3777328038, 2840471109, 5693769013, 3792650306, 3988869132, 2840471108, 1241568474, 3777326212, 1241568483, 2856107077, 2840430863, 2840430838, 2856096439, 1241568485, 2840430552, 2840430520, 2840430545, 2840430569, 2856102711, 3777209488, 3988869123, 3777335291, 3777209496, 1241568476, 1241568466, 2856103981, 1241568505, 5710379280, 1241568481, 1687575292, 3777215161, 3777215163, 1241568486, 1241568471, 3777215166, 1241568469, 3777209548, 3777209553, 2836201490, 1241568493, 4412143329, 1241568448, 2836201489, 2836201491, 3777173085, 1241568507, 2836201495, 3777209552, 1241568447, 3777353544, 3777209556, 1241568497, 1241568478, 3777158167, 3777209554, 3777209531, 3777158165, 3777158164, 1241568501, 6365066660, 4618690269, 6365066659, 1241568455, 616087790, 3988869110, 3777158166, 616087789, 2646248875, 3988869103, 612015700, 2646248866, 2948540203, 3777348048, 2646248868, 2646248872, 612015699, 2646248871, 3777158212, 2948521034, 2948518936, 2948516808, 2646248874, 2646248867, 6352069140, 612015698, 2837516781, 4618709158, 2837602469, 2837516790, 2835863727, 2837516795, 2837603855, 2837516793, 2837596586, 2837602478, 2837602481, 2837516773, 2837600618, 2837516776, 2837516774, 2837600601, 2837503859, 2837600632, 2837503886, 4618794747, 6184825278, 4618794748, 319476520, 2837503852, 2837503860, 2837503863, 2837503850, 6537952736, 4618859421, 6537952739, 6699228208, 7685290152, 4412144297, 6699228201, 3370581555, 3370581563, 319476523, 3370581571, 3370559557]",2739133698,3370559557,16.137008999999985,POINT (-57.43886 -25.37015),POINT (-57.53968 -25.41407),11.251587609710318,3.8091524220000146,3.8091524220000146,0.19097170334732363,san lorenzo,nemby,4.375
103,san lorenzo a agusto saldivar,ita,24.99686,"[2289276475, 1437431207, 1437431219, 1437431226, 59712819, 1437431230, 4589588101, 20944199, 20944205, 4557810783, 59712886, 59712887, 1764028731, 845236833, 7565024164, 7565024158, 1437431242, 845231050, 59712888, 4557787173, 845236825, 3708635374, 849593406, 845230934, 845230923, 7979290334, 849591403, 1764028760, 849592137, 849591807, 4554656442, 1764028756, 2669622279, 2669622281, 20929790, 2669622283, 8082378257, 322785427, 2394101900, 322785428, 2840051819, 2840051822, 322785429, 2840054253, 3988869272, 2840051810, 2840054254, 4412142164, 2840054265, 7627503492, 2840054271, 2840571392, 2840064254, 322785431, 6572677401, 2840064266, 6572677410, 2840064225, 6295981689, 2840084655, 2840363658, 2840084690, 7627503490, 20929864, 2669622320, 1784104173, 3764481983, 2840363392, 1784104206, 2840363646, 2840172952, 2840172983, 2840172976, 2840172971, 2840172972, 2840172965, 6295981700, 2840172985, 7627503488, 2739211052, 322785523, 7627503487, 2739211031, 2840172961, 2840172980, 3733604385, 322785524, 2840489612, 3468347990, 3468347965, 3468347963, 3468219208, 3777493894, 384160944, 3787412972, 3752284278, 3777494196, 3777494290, 3777494295, 3777494304, 3777494385, 322785525, 7627503485, 3777494439, 3777494446, 3777494492, 5709288557, 7776575978, 7759466387, 6412733969, 6572589258, 7759328626, 6848933409, 7776605104, 6412733957, 6572614269, 3778587638, 3778587643, 6754159806, 3778587651, 6412726856, 3778587654, 5709637420, 5709637419, 5709638122, 5709638124, 6754159803, 6754159801, 6754159797, 7967948628, 2739078304, 2739074007, 322785594, 2739072505, 2739072480, 2739072481, 2739072394, 322785596, 6754159795, 2739078239, 6754159790, 2739074015, 2739075685, 6572609439, 6572609429, 2739075677, 2739076250, 2739072402, 322785734, 3778607025, 3778607042, 20929791, 6362926511, 3778607176, 3778607193, 4919624743, 2645641263, 2739072420, 322785735, 2739072521, 4919624668, 4919624717, 380640700, 4919624710, 5618424832, 6754159858, 20929866, 4919624704, 2739056356, 2739056187, 4860787823, 2739056322, 2739056229, 322785782, 7198365457, 4412146044, 7198365456, 322785866, 1783411221, 5349168450, 4412146128, 5640209877, 3869340266, 322785867, 2739019684, 2739019658, 20929865, 1763888345, 1763888358, 319479075, 2739019619, 3869340343, 2739009732, 3869340311, 3869340322, 2739019696, 3869340334, 3869340331, 3869340327, 7499656214, 7499656215, 20929792, 7499656216, 7499656213, 2739000766, 2739000824, 1763599139, 3869340389, 3869340386, 3869340379, 3869340393, 3869340382, 2739000894, 2739000892, 2739000870, 20929793, 2739000667, 2739000652, 2739000745, 2739000798, 2739000755, 5349161395, 2738976044, 2738976114, 5465851798, 2738976054, 2734509938, 2734090371, 6360513981, 2738976146, 2738976091, 2734090372, 1437347035, 6572588727, 6572588738, 2736146633, 2734509908]",2289276475,2734509908,23.952735000000015,POINT (-57.50879 -25.33968),POINT (-57.36717 -25.50054),22.81540799838939,1.0441249999999869,1.0441249999999869,0.041770246342940145,san lorenzo a agusto saldivar,ita,3.9000001
104,san miguel,colonia canindey,8.9718809,"[2837427479, 2837427484, 6486340945, 6486340929, 1783419750, 3778380387, 1783419730, 1783419722, 7968626927, 1783419747, 1783425315, 3778380426, 3778380420, 1783425313, 3778380423, 3778380431, 3778380437, 1783425345, 3778380449, 3778380458, 1783425319, 1783425330, 3778380473, 3778380489, 3778380506, 3778380514, 1783425317, 1783425346, 1783425311, 1783425322, 1783425328, 1783425339, 1783392731, 3826882067, 3778380527, 1783392750, 1783392745, 6234763319, 6234763322, 6234763335, 1783393916, 6234763324, 6234763318, 1783393912, 1783393913, 1783393910, 1783393914, 7124599765, 6234763299, 3778380528, 6234763300, 6296032088, 3778380586, 3946421369, 6234763297, 3778380627, 319476576, 6296032095, 6296032097, 6234763296, 319476577, 3778380661, 319476578, 3778380679, 3778380744, 3946421370, 6497783785, 3946421371, 6497658920, 6296440052, 6234763295, 5465851716, 6234763294, 6182281072, 6182281078, 327247645, 3908849496, 3903886115, 3903886236, 3888338032, 3900083393, 6234766203, 6234766194, 6234766207, 6234766206, 6234766205, 6234766204, 6234763374, 6234763365, 6234763376, 1783408898, 6234763364, 6234763371, 1783408957, 3900083441, 1783408947, 3900147185, 3900147157, 3903878656, 3908838941, 3903878730, 3908838940, 2645566474, 3908838945, 3910815827, 2645561743, 1783408896, 2645566490, 3888320073, 2645561745, 2645566466, 2645561741, 3902459031, 1783408939, 3902453843, 380642086, 1783408971, 2645566427, 2645560566, 2645566478, 1783408951, 1783408846, 1783408963, 1783408927, 1783408950, 1783408889, 1783408849, 3902441341, 2645560570, 2645556613, 380642084, 1783408871, 2645556623, 1783408859]",2837427479,1783408859,9.601385000000006,POINT (-57.5347 -25.45989),POINT (-57.45267 -25.49647),9.19025518178662,-0.6295041000000055,0.6295041000000055,0.0701641168687388,san miguel,colonia canindey,5.0
105,san patricio,gral delgado,33.407989,"[5747145552, 5727879551, 1968484307, 5727879564, 1438349777, 20938141, 1438349778, 2397377137, 849653113, 2397377176, 6582772020, 20938179, 1438349779, 1438349780, 1438349781, 1438349782, 20938142, 1438349783, 6533000861, 6533000868, 4798976211, 6533000860, 1438349785, 1438349786, 1438349787, 5747145550, 1438349788, 1438349789, 20938180, 5747145549, 4937638220, 20938143, 1438349790, 4937637417, 20938181, 1438349791, 1438349792, 4937625571, 2397300077, 4798985204, 1438349793, 4937625503, 20938182, 1438349794, 2397300098, 1438349795, 20938144, 4937625397, 1438349796, 1438349797, 5747145537, 2397300128, 5747145536, 20938183, 5747145535, 1438349798, 1438349799, 1438349800, 1438349801, 4937625366, 1438349802, 1438349803, 20938184, 4937623981, 4937623940, 1438349804, 20938145, 1438349805, 1438349806, 1438349807, 2397300363, 4937638347, 4937638346, 20938146, 1438349808, 1438349809, 2397300415, 20938147, 1438349810, 1438349811, 4937394398, 1438349815, 4937651415, 4937606171, 20938185, 5747145534, 4937394303, 5747145533, 4937394363, 4937394273, 5747145528, 4937394290, 4937394324]",5747145552,4937394324,33.31297800000001,POINT (-56.8269 -26.97626),POINT (-56.52474 -27.09046),32.542875277346944,0.09501099999999241,0.09501099999999241,0.002843960467060511,san patricio,gral delgado,2.8299999
106,san pedro,nueva germani,48.606701,"[1812452152, 1812451914, 1812452087, 1812451952, 1812451917, 1812451923, 1812451979, 1812451915, 1812452137, 2409841876, 2409841879, 2409841881, 2409841896, 2409841898, 2409841900, 2409841902, 2409841914, 8060623314, 8060623313, 8060623312, 2409841916, 8060623311, 2409841918, 8060623310, 8060623309, 8060623308, 2409841920, 8060623307, 8060623306, 2409841922, 8060623302, 8060623303, 8060623304, 8060623305, 2409841925, 8060623316, 8060623315, 8060623290, 8060623301, 2409841993, 8060623291, 8060623292, 8060623293, 8060623294, 2409841995, 2409841997, 4934508441, 2409841999, 2409842012, 2409842014, 2409842016, 2409842017, 2409842018, 2409842019, 5050416925, 2409842020, 5050416976, 2409842021, 2409842022, 2409842023, 2409842024, 5050416970, 2409842033, 2409842035, 2634972055, 2409842037, 2634972056, 2409842039, 2409842042, 2409842044, 2409842046, 2409842052, 2409842054, 1811650786, 2409842056, 2409842058, 2409842071, 2409842073, 3994191816, 2409842076, 2409842078, 3994191810, 2409842087, 6682413687, 2409842094, 6682413699, 2409842097, 5930301212, 2409842122, 2409842125, 2409842128, 2409842131, 2409842134, 2409842136, 2409842139, 2634965047, 2409842142, 2634965051, 2409842147, 2634965057, 2634965043, 2409842150, 2634965045, 8051283855, 2409842153, 2409842176, 2409842179, 2409842182, 2409842185, 2634965055, 2409842188, 2409842191, 2634965041, 2409842194, 2634965049, 2409842197, 2409842200, 2409842203, 2634963054, 2409842206, 2409842231, 3540609870, 2634965053, 3540609871, 2409842234, 2409842237, 2409842241, 3994093457, 3540609872, 2409842244, 2634961476, 2634961474, 2634961477, 2634961475, 2634961471, 2634961473, 3540609882, 3540609883, 3540609884, 3540609885, 3540609886, 2634961472, 2634961469, 2634961470, 2409842247, 2409842252, 2409842255, 2409842258, 2409842261, 2409842264, 2409842289, 2409842292, 2409842295, 2409842299, 2409842302, 2409842305, 2634960307, 2409842308, 2634957311, 2409842312, 2409842314, 2409842317, 2409842344, 2409842347, 2409842350, 2409842353, 2409842356, 2409842359, 5237730961, 2409842362, 2409842365, 2409842368, 2409842371, 2409842374, 2409842391, 2409842394, 2409842396, 2409842398, 2409842400, 2409842402, 2409842404, 2409842406, 2409842408, 2409842410, 2409842412, 2409842425, 2409842427, 2634958694, 1813782175, 1813770743, 1462153131, 1813764840, 1813764769, 1813783659, 1462153139, 1813714285, 2409842429, 2409842431, 2409842433, 2409842435, 2409842438, 2409842440, 2409842442, 2409842444, 2409842446, 2409842462, 2409842465, 2409842468, 2409842471, 2409842473, 1813790461, 1813790501, 1813790499, 1813791717, 1813791699, 1813791715, 1813791692, 1813791693, 1813791726, 5237710736, 1813791734, 1813791694, 5237710737, 1813791708, 5237710885, 5237710884, 5237710883, 5237710882, 5237710881, 5237710880, 5237710879, 5237710878, 5237710877, 5237710876, 4976182896, 3279577061, 5237710723, 5237710724, 5237710725]",1812452152,5237710725,48.31087199999997,POINT (-56.28333 -26.75),POINT (-56.18171 -27.13037),43.337321908591804,0.2958290000000332,0.2958290000000332,0.00608617729477327,san pedro,nueva germani,2.9100001
107,san pedro,san solan,6.076632,"[20938178, 1438349774, 1438349775, 2430346582, 5747145554, 5308969156, 5308969157, 5308969151, 2430346592, 1438349776, 1968484377, 5747145552, 5727879551, 1968484307, 5727879564, 1438349777, 20938141, 1438349778, 2397377137, 849653113, 2397377176, 6582772020, 20938179, 1438349779, 1438349780, 1438349781, 1438349782, 20938142, 1438349783, 6533000861, 6533000862, 6533000863, 7593886469, 7593886470, 6533000871, 6533000872, 6533000873, 4798976210, 4798976209, 4798976208, 4798976207, 4798976206, 4798976205, 4798976204, 4798976203, 4798976202, 4798976201, 4798976200, 4798976199, 4798976198, 4798976197, 4798976196, 4798976195, 4798976194, 4798976193, 4798976192]",20938178,4798976192,18.318026000000003,POINT (-56.84933 -26.97873),POINT (-56.73423 -26.94919),11.88737488386854,-12.241394000000003,12.241394000000003,2.014503099743411,san pedro,san solan,7.0
108,san pedro del parana,la pa,3.097405,"[2895146985, 2895146977, 2895671972, 2895146965, 2895146984, 6181466251, 6181466255, 6181466249, 2639206604, 2895268660, 2895268663, 2639206605, 2895268665, 2895167359, 2639206606, 2895268661, 2895167358, 2895268662, 2639206607, 2639206608, 2895168994, 2895168988, 2895168979, 2895168986, 2639206641, 2639206694, 2639206666, 2639206610, 2639206650, 2639206684, 2639206686, 2639209483, 2639209487, 1696820247, 2899552413, 1696820270, 6532925177, 6532925178, 6532925179, 2899552409, 2899552451, 2899552430, 2899553847, 2899553813, 5641993161, 2899553832, 2899552452, 2303862545, 2899553814, 2303862560, 2303862622, 2898025292, 2898033301, 2898025258, 2898033303, 2898025278, 2898033310, 2898033315, 2898033323, 2898025268, 2303862675, 2303862709, 2303862745, 2898012612, 2638933388, 2898011195, 2638933390, 6612142765, 2638955530, 2638933393, 6612142766, 2898012614, 6612142767, 2638933395, 2638933397, 6612142768, 2638955536, 6612142769, 2638933400, 6612142813, 2898011191, 2638955537]",2895146985,2638955537,3.375015000000001,POINT (-55.86454 -27.30521),POINT (-55.85419 -27.32456),2.376294068635709,-0.277610000000001,0.277610000000001,0.08962663907367652,san pedro del parana,la pa,7.0
109,san roque gonzalez,quiind,10.74067,"[20938077, 1438382957, 1786258888, 1438382958, 1786938744, 1786937698, 1786258980, 1786258960, 1786937659, 1438382959, 1438382960, 1786947981, 1438382961, 1786947962, 1786947965, 1786999102, 1786947972, 1786999099, 1786999138, 1438382963, 1787139048, 5310464320, 1787143421, 20938078, 1787143462, 1787143448, 1787143468, 1438382964, 1787143467, 1787143471, 1787143410, 1787143452, 1438382966, 5936854073, 1787143447, 5936854072, 1787143441, 1787143446, 1438382967, 1787143414, 1787143459, 1787143425, 1787143450, 1438382969, 6371060119, 6371060120, 1787143454, 1787143412, 20938079, 1787143436, 1787143423, 6371060122, 8444142673, 6371060121, 1787143464, 6371060123, 1438382970, 1787143415, 1787143427, 1438382971, 5936944426, 1438382972, 1787143431, 1787143426, 1787155962, 1787143418, 1438382973, 1787143463, 5936944425, 20938080, 1787143409, 1787143455, 6371060133, 6371060132, 1787143449, 1438382974, 1438382975, 1784476506, 1784476503, 1787088389, 1438382976, 1787088406, 1784476497, 1787083000, 1438382977, 1784476541, 1784476546, 1784476504, 20938081, 1784476566, 1784476567, 5936853999, 1438382978, 20938082, 1784476576, 1784476532, 1784476522, 1787205860, 4174705563, 20938083, 4174705564, 1784476558, 1438382980, 1784476577, 5310401343, 1784476517, 1784476559, 1438382982, 5310401660, 5310401076, 1784476488, 2384309804, 5310401093, 5310401110, 1438382984, 1784471671, 1787205392, 2384309834, 5465851589, 2384309869]",20938077,2384309869,12.371075999999997,POINT (-57.28997 -25.88083),POINT (-57.23353 -25.97606),11.969791002192284,-1.6304059999999971,1.6304059999999971,0.15179742045887243,san roque gonzalez,quiind,1.95
110,san solano,caraguata,15.64962,"[1811703431, 1811779608, 1811703486, 1811703439, 1811703416, 1811703434, 1811703470, 1811703406, 1811703383, 1811703449, 1811703388, 1811703479, 1811703458, 1811703414, 1811703464, 1811703374, 1811703393, 1811703382, 1811777332, 1811703477, 1811703484, 1811703437, 1811703487, 1811703441, 1811703480, 1811703379, 1811703403, 1811703471, 1811703444, 1811703390, 1811703415, 1811703425, 1811703411, 1811703391, 1811703483, 1811703440, 1811703429, 1811703468, 1811703466, 1811709477, 1811703417, 1811703395, 1811703465, 1811703461, 1811703481, 1811703454, 1811703421, 1811703427, 1811703428, 1811703418, 1811703463, 1811703423, 1811703399, 1811703485, 1811703443, 1811703384, 1811703435, 1811703430, 1811703450, 1811703373, 1811703473, 1811703386, 1811703401, 1811703420, 1811703408, 1811703389, 1811703453, 1811703447, 1811703448, 1811703459, 1811703396, 1811703375, 1811703452, 1811703424, 1811703432, 1811703377, 1811703381, 1811703385, 1811703446, 1811703394, 1811703442, 1811703433, 1811703412, 1811703445, 1811703398, 1811703476, 1811703469, 1811703475, 1811703378, 1811703451, 1811703426, 1811703474, 1811703456, 1811703400, 1811703467, 1811703422, 1811703405, 1811703387, 1811703457, 1811703413, 1811703472, 1811703478, 1811703438, 1811703392, 1811703455, 1811703376, 4956848530, 4956848529, 4956848528, 4956848527, 4956848526, 4956848525, 4956848524]",1811703431,4956848524,12.748521999999998,POINT (-56.14677 -26.79131),POINT (-56.03005 -26.8109),11.806582563499473,2.901098000000003,2.901098000000003,0.18537817531671713,san solano,caraguata,7.0
111,san solano,fleitas cu,17.50205,"[1811703431, 1811779608, 1811703486, 1811703439, 1811703416, 1811703434, 1811703470, 1811703406, 1811703383, 1811703449, 1811703388, 1811703479, 1811703458, 1811703414, 1811703464, 1811703374, 1811703393, 1811703382, 1811777332, 1811703477, 1811703484, 1811703437, 1811703487, 1811703441, 1811703480, 1811703379, 4956848531, 1811709556, 1811703402, 1811771743, 1811709497, 1811709458, 1811709484, 1811709576, 1811709619, 1811709632, 1811709562, 1811709530, 1811709587, 1811709567, 1811709592, 1811709623, 1811709627, 1811709624, 1811709542, 1811761020, 1811709549, 1811709557, 1811709555, 1811771759, 1811771783, 1811709593, 1811755263, 1811709628, 1811709537, 1811709625, 1811709561, 1811755183, 1811709466, 1811709474, 1811709491, 1811709629, 1811709601, 4202078281, 4202078648, 4202078606, 4202078624, 4202078238, 4202078590, 4202078282, 4202078251, 4202078286, 4202078288, 4202078612, 4956848532, 4202078627, 4956848533, 4202078250, 4202078618, 4956848535, 4956848534, 4202078249, 4202078602, 4202078277, 4202078257, 4202078253, 4202078595, 6601257539, 4202078623, 4972477335, 4202078613]",1811703431,4202078613,27.662934999999997,POINT (-56.14677 -26.79131),POINT (-55.94752 -26.6544),24.962692106001697,-10.160884999999997,10.160884999999997,0.5805539922466223,san solano,fleitas cu,3.0
112,santa rosa,san patrici,10.46233,"[2653627053, 2653626999, 2653627058, 3412042569, 2653626944, 2653627087, 2653626960, 2653627064, 2653631816, 2653626983, 2653631821, 2653631828, 2653631822, 2653631820, 2653631817, 2653631829, 2653631812, 2653631824, 2653631830, 2653631827, 2653631814, 2653631825, 2653631815, 2653631823, 2654194129, 416741647, 2654204742, 416741648, 2654231164, 416741649, 2654224837, 416741650, 416741651, 2632222740, 2632222744, 416741652, 2632222742, 2632222743, 2632222741, 416741653, 2632222746, 2632222739, 2632222745, 416741654, 2632214762, 2654250295, 2654250302, 416741655, 2654250425, 2632214740, 2632214735, 2654250428, 416741656, 2632214766, 2654250426, 2632214732, 2632214751, 416741657, 2654250427, 2632214737, 2632214731, 416741658, 2632214182, 6685060537, 2632263404, 416741659, 2632263397, 2632214203, 2632263876, 416741660, 2632263881, 2632263879, 416741661, 2632263878, 2632214228, 2632213211, 416741662, 2632214217, 2632214188, 416741663, 2632277568, 2632214210, 2632214209, 2632209578, 416741664, 2632209552, 416741665, 2632209557, 2632290290, 2632265140, 2632209550, 2632265149, 2632290334, 2632290345, 2632290341, 2632297913, 416741666, 2632209571, 2632209540, 2632209555, 416741667, 2632209544, 2632300694, 2632300659, 416741668, 2632209580, 2632209561, 416741669]",2653627053,416741669,10.753376999999999,POINT (-56.13241 -25.98318),POINT (-56.20614 -25.97204),7.485520901133002,-0.29104699999999895,0.29104699999999895,0.02781856431597923,santa rosa,san patrici,2.4000001
113,sapucai,chirca,9.8379107,"[1758683761, 1759602541, 1787685964, 1758676099, 1465090482, 1758676089, 1758676087, 1465090478, 1759657246, 1465090476, 1759806949, 1758676096, 1465090469, 1759806953, 1465090467, 1759806963, 1465090460, 1758676090, 1465090459, 1758676093, 1758676085, 1465090456, 1465090453, 1465090448, 1787653491, 1787653506, 1465090446, 1759823647, 1787653502, 1759823674, 830392765, 830392820, 1759823648, 1759823567, 830392815, 1759823610, 1759823603, 1759823562, 1759882372, 1759823588, 1759823605, 830392868, 1759820640, 830392706, 1759820642, 1759820638, 1759823662, 1787721833, 830392761, 1759823645, 1787721851, 1787721830, 1787721853, 830392837, 1759823631, 830392620, 1759823564, 4951030727, 1759818362, 1759818363, 1759818321, 1759818304, 1759818322, 1759818328, 1759818340, 1759818365, 1759818379, 1759818297, 1759818386, 1759818339, 1759818317, 1759818307, 1759818290, 1759818323, 1759818313, 1759818351, 1759818324, 1759818356, 1759818352, 1759818319, 1759818300, 1759818293, 1759818358, 1759818288, 1759818348, 1759818331, 1759818390, 1759882451, 1759818395, 1759882325, 1759882130, 1759882469, 1759882406, 1759882437, 1759882145, 1759882264, 1759882463, 1759882499, 1759882270, 1759882162, 1759882209, 1759882283, 1759882350, 1759882374, 1759882153, 1759882364, 1759882497, 1759882401, 1759882137, 1759882182, 1759882348, 1759882135, 5688995286, 1759882242, 1759882265, 1759882376]",1758683761,1759882376,13.300079999999998,POINT (-56.95215 -25.66652),POINT (-56.98916 -25.70445),5.608861591105071,-3.4621692999999976,3.4621692999999976,0.3519211960319987,sapucai,chirca,3.0
